Prod Numb,Product Code,Description,Actv,Allerg 1,Allerg 2,Allerg 3,Allerg 4,Allerg 5,Allerg 6,Allerg 7,Allerg 8,Allerg 9
="72014",MLSORGXFTOFU,MLS X-FIRM ORGANIC TOFU         12/14 OZ,N
="72023",MLSDRDTOM243,MELISSA'S DRIED RED TOMATOES     24/3 OZ,N
="72024",MLSSNDRTOMSP,MELISSA'S SUNDRIED TOMATO      12/8.5 OZ,N
="72025",MLSSNTMJU8.5,MLS SUN DRIED TOMATO JULIENNE  12/8.5 OZ,N
="72028",MLSTAB12/6OZ,MELISSA'S TABBOULEH              12/6 OZ,N
="72030",MLSTOMAT12/8,MELISSA'S TOMATILLO MILPERO      12/1 LB,N
="72034",MLSDRTMAST3Z,MELISSA'S DRIED TOMATO           12/3 OZ,N
="72040",MLSORCRIMSAP,MELISSAS ORG CRIMSON APPLES      12/1 LB,N
="72050",MLSTOFFETTI,MELISSAS SHIRATAKI FETTUCINNI    12/8 OZ,N
="72051",MLSSHITAANGE,MELISSAS SHIRATAKI ANGEL HAIR    12/8 OZ,N
="72052",MLSPAPAYAHA,JAMICIAN PAPAYA                  8-12 CT,N
="72053",MLSEDAMORGIS,MLS ORG EDAMAME SHELLED         12/10 OZ,N
="72054",MLSORBANCHIP,MELISSA DRIED BANANA CHIPS       12/3 OZ,N
="72056",MLSORGFLAXSD,MELISSAS ORG FLAX SEED           12/3 OZ,N
="72058",MLSEDAMASPCY,MLS EDAMAME IN SHELL            12/12 OZ,Y
="72059",MLSSAUGHOST,MELISSAS GHOST PEPPER SAUCE     12/.5 OZ,N
="72060",MLSGRONIOMX,MELISSAS MX GREEN ONIONS           24 CT,N
="72064",MLSSAVSAHOT,MELISSAS SAVINA HOT SAUCE        12/5 OZ,N
="72065",MLSSAVICHILS,MELISSAS SAVINA CHILE MASH       12/9 OZ,N
="72066",MLSSAVCHIMAS,MELISSAS GHOST PEPPER MASH       12/9 OZ,N
="72067",MLSDRCHIREAP,MLS DRIED CHILE REAPER         12/.25 OZ,Y
="72068",MLSPCKLDJLPN,MLS PICKLED JALAPENO PEPPERS     6/16 OZ,Y
="72100",MLSUNQFRT16S,MELISSA'S UNIQUE FRUIT          16-18 CT,N
="72101",MLSUNQFRT23S,MELISSA'S UNIQUE FRUIT          23-27 CT,N
="72200",MLSVEGTOSS12,MELISSA'S VERDOLAGA/PURSLANE       12 CT,N
="72301",MLSYUCART10#,MLS CASSAVA/YUCCA ROOT             10 LB,N
="72302",MLSWASABITUB,MELISSA'S WASABI TUBE         10/1.52 OZ,N
="72303",MLSWTRCRS12S,MLS WATERCRESS                     12 CT,Y
="72304",MLSRDWNTNSKN,MELISSA'S ROUND WONTON SKINS    12/12 OZ,N
="72306",MLSWONTON16Z,MELISSA'S WONTON WRAPPERS       12/16 OZ,Y
="72307",MLSSPRROL16Z,MLS SPRING ROLL                 12/12 OZ,Y
="72308",MLSCHTNP10#,MELISSA LO-BOK-CHINESE TURNIP      10 LB,N
="72309",MLSCHMUST10#,MELISSA 40# CATTUS LEAVES          40 LB,N
="72310",MLSJUNIPERS,MLS JUNIPER BERRIES            12/1.5 OZ,N
="72312",MLSCANELAENT,MELISSAS SPICE STAR ANISE       6/.75 OZ,N
="72400",MLSPROSTRIP,MELISSA'S STRIP DRIED MANGO      12/3 OZ,N
="72401",MLSDRIANCH16,MLS DRIED ANCHO                    10 LB,N
="72403",MLSDRIJAPOCH,MELISSA'S PEE WEE DUTCH YELLOW  12/24 OZ,N
="72404",MLSDRINEWMXC,MLS DRIED CHILE CALIFORNIA      12/16 OZ,Y
="72405",MLSTAROLRF10,MLS TARO ROOT                      10 LB,Y
="72408",MLSORGFARRO,MELISSAS KIM CHEE MILD          12/14 OZ,N
="72410",MLSCHIDEARB.,MELISSAS ORG.PLUM BITES          16/1 LB,N
="72411",MLSCELRTIMP,MELISSAS IMP CELERY ROOT BULB      11 LB,N
="72412",MLSWITCHFING,MELISSAS WITCH'S FINGER GRAPES     16 LB,N
="72413",MLS15#GARB,GARBANZO BEANS                     15 LB,N
="72414",MLSPKNBKKT,MELISSAS PUMPKIN BAKING KIT      10/2 CT,N
="72415",MLS10#DRICPT,MELISSAS DRIED CHIPOTLE CHILI      10 LB,N
="72486",CROSSDOCKBIX,BIX CROSS DOCK                    PALLET,Y
="72487",CROSSDOCKSCA,SCANDINAVIA CRE8IT - CROSS DOC,Y
="72488",CROSSDOCKWAU,CO Mrk WAUSAU CRE8IT - CROSS D,Y
="72489",CROSSDOCKTCL,TARGET CLEM - CROSS DOCK           30 LB,N
="72490",CROSSDOCKTHC,TARGET HONEYCRISP - CROSS DOCK     36 LB,N
="72491",CROSSDOCKTRU,TARGET RUSSET - CROSS DOCK         50 LB,N
="72492",CROSSDOCKMPW,FEST MPW CRE8IT - CROSS DOCK,Y
="72493",CROSSDOCKSSP,FEST SSP CRE8IT - CROSS DOCK,Y
="72494",CROSSDOCKLEX,FEST LEX CRE8IT - CROSS DOCK,Y
="72495",CROSSDOCKBP,FEST BP CRE8IT - CROSS DOCK,Y
="72496",CROSSDOCKBL,FEST BL CRE8IT - CROSS DOCK,Y
="72497",CROSSDOCKAND,FEST AND CRE8IT - CROSS DOCK,Y
="72498",CROSSDOCKWBL,FEST WBL CRE8IT - CROSS DOCK,Y
="72499",CROSSDOCKHUG,FEST HUGO CRE8IT - CROSS DOCK,Y
="72500",FRTTRIG1/2GL,TRIGS ORANGE JUICE PALLET        9/64 OZ,N
="72501",FRTTRIGOJCAL,TRIGS ORANGE JUICE W/CALCIUM      PALLET,N
="72502",FRTTRIGOJ1GA,TRIGS ORANGE JUICE PALLET        4/1 GAL,N
="72503",FRTTRIGPREMO,TRIGS PREM ORANGE JUICE PALLET   6/59 OZ,N
="72504",FRTTRIGLEMON,TRIGS LEMONADE PALLET            9/64 OZ,N
="72505",FRTTTRIGFRUI,TRIGS FRUIT PUNCH PALLET         9/64 OZ,N
="72506",MLSORTFUST18,MELISSA'S ORG. SOFT TOFU        12/14 OZ,N
="72507",FRTTRIGEILEE,TRIGS EILEEN CANDY PALLET           EACH,N
="72508",CRDPYRAM12PK,DICK'S LETTUCE CROSS DOCK            BOX,Y
="72509",CROSSDOCK,CROSS DOCK - FORKLIFT 8700 LB,Y
="72510",CRDGARFRECSE,GARDEN FRESH CROSS DOCK             CASE,N
="72511",CROSS-DOCK,CROSS DOCK - POWERJACK 2200 LB,Y
="72512",CRDGIOTCPPLT,STONERIDGE MARKET CROSS DOCK      PALLET,Y
="72513",CRDGIOGOFPLT,FELLNER ORCHARDS CROSS DOCK       PALLET,Y
="72514",CRDGIOSYSPLT,GIORGIO CROSS DOCK - SYSCO        PALLET,N
="72515",CRDINTERNAL,CROSS DOCK - INTERNAL,Y
="72516",CRDFIRESDBOX,Crunch Berries Cereal             Pallet,Y
="72517",CRDFIRESDPLT,Cap'n Crunch                      PALLET,Y
="72518",CRDDRIFTLPLT,XDOCK DRIFTLESS VALLEY NATURAL    PALLET,N
="72519",CRDLENBWACSE,LEN BUSCH - WA -CROSS DOCK          CASE,N
="72520",CRDLENBJACSE,LEN BUSCH - JA -CROSS DOCK          CASE,N
="72521",CRDLENBSPCSE,LEN BUSCH - SP -CROSS DOCK          CASE,Y
="72522",CRDLENBLXCSE,LEN BUSCH - LX -CROSS DOCK          CASE,N
="72523",CRDLENBMLCSE,LEN BUSCH - ML -CROSS DOCK          CASE,N
="72524",CRDHURSTCASE,PTACEK'S CROSS DOCK,Y
="72525",CRDRDYPACPLT,READY PAC - CROSS DOCK            PALLET,Y
="72526",CRDDRIFTLGH,XDOCK DRIFTLESS GOOD HARVEST      PALLET,N
="72527",CRDAPIGRNPLT,CURATION-Reinhart LX                EACH,Y
="72528",CRDAPIROGPLT,CURATION-ROGERS CROSS DOCK        PALLET,Y
="72529",CRDBASCIABOX,BASCIANI - ROGERS CROSS DOCK      PALLET,Y
="72530",CRDBASLAXBOX,BASCIANI - LX CROSS DOCK          PALLET,Y
="72531",CRDHANSENPAL,HANSEN'S - CROSS DOCK             PALLET,N
="72532",CRDFORMUSBX,FOREST MUSH. - REINHART ROGERS       BOX,Y
="72533",CRDEILEENPLT,EILEEN CANDY - CROSS DOCK         PALLET,N
="72534",CRDSALLISBOX,SALSA LISA - ROGERS CROSS DOCK      CASE,Y
="72535",CRDLISAREBOX,SALSA LISA-REINHART CROSS DOCK      CASE,N
="72536",CRDEUREKABOX,EUREKA SPEC. -  CROSS DOCK           BOX,Y
="72537",CRDTARGETBOX,TARGET RFG DELI - CROSS DOCK      PALLET,N
="72538",CRDCORALVBOX,BASCIANI-Reinhart Marshall          CASE,Y
="72539",CRDTARGETCHA,XDOCK-PUREFLAVOR-TARGET CHASKA      CASE,N
="72540",CRGTRGTROSEV,XDOCK-PUREFLVR-TARGET ROSEVILL      CASE,N
="72541",CRDPARAMOUNT,PARAMOUNT CROSS DOCK              PALLET,N
="72542",CRDNILELLSWO,NILSSEN'S CROSS DOCK              PALLET,Y
="72543",CRDNILCLEARL,NILSSEN'S-TOILET PAPER            PALLET,Y
="72544",CRDNILBALDWI,NILSSEN'S-Silver Springs          PALLET,Y
="72545",CRDNILCUMBER,NILSSEN'S-SMOOTH SUNNY DEE        PALLET,Y
="72546",CRDNILGLENWO,NILSSEN'S-Peppridge Farms         PALLET,Y
="72547",CRDNILZUMBRO,NILSSEN'S-Harris Teeter Lime      PALLET,Y
="72548",CRDNILWATER,NILSSEN'S WATER                   PALLET,Y
="72549",CRDMAGUSBIS,MAGLIO US-BISMARCK CROSS DOCK     PALLET,Y
="72550",CRDMAGUSGRFO,MAGLIO US-GR FORKS CROSS DOCK     PALLET,Y
="72551",CRDMAGFSAFAR,MAGLIO FSA-FARGO CROSS DOCK       PALLET,Y
="72552",CRDQUILWTR,QUILLIN'S WATER CROSS DOCK        PALLET,Y
="72553",CRDLKMLSWTR,QUIILINS VINEGAR                  PALLET,Y
="72554",CRDDICKWATER,DICK'S WATER                      PALLET,Y
="72555",CRDREPACKITE,Trig's Smokehouse Cross Dock      PALLET,Y
="72556",CRDREV/ROGER,REVOL CROSS DOCK                    CASE,Y
="72557",CRDWAYWATER,WAYNE'S WATER                     PALLET,Y
="72558",CRDQUILWTRGL,QUILLIN'S DISTILLED GALLON WTR    PALLET,Y
="72559",CRDQUILWTRGW,QUILLIN'S PURIFIED GALLON WTR     PALLET,Y
="72560",XDOCKJERALEX,JERRY'S ALEX BAKERY XDOCK           EACH,Y
="72561",XDOCKJERWAUS,JERRY'S WAUSAU BAKERY XDOCK         EACH,Y
="72562",CRDCRESCPAL,FE/CRESCENT CROSS DOCK PALLET       CASE,Y
="72563",CRDBLZPZ,BLAZE PIZZA CROSS DOCK            PALLET,Y
="72564",CRDELDWATER,ELDEN'S WATER                     PALLET,Y
="72565",CROFRELOGXDO,CROSS DOCK FRESH LOGISTICS        PALLET,Y
="72569",CRDBDFDPRDWT,BD FOOD PRIDE WATER               PALLET,Y
="72570",CRDDAWNJB,DAWNS-J&B CROSS DOCK              PALLET,Y
="72571",CRDDAWNBIX,DAWNS-BIX CROSS DOCK              PALLET,Y
="72572",CRDDAWNHOLPN,DAWNS-HOLIDAY PANTRY CROSS DOCK   PALLET,Y
="72573",CRDDAWNUSFD,DAWNS-US FOODS CROSS DOCK         PALLET,Y
="72574",CRDDAWNUNFI,DAWNS-UNFI CROSS DOCK             PALLET,Y
="72575",CRDAWNAWG,DAWNS-AWG CROSS DOCK              PALLET,Y
="72576",CRDUNFILCRT,UNFI-LOCAL CRATE CROSS DOCK       PALLET,Y
="72577",CRDUSFOODLCL,US FOODS-LOCAL CRATE              650 LB,Y
="72578",CRDHYVEELCL,HYVEE-LOCAL CRATE                 650 LB,Y
="72579",CRDKOWGRA001,CROSS DOCK KOW GRAND AVE          PALLET,Y
="72580",CRDKOWOP002,CROSS DOCK KOW OAK PARK           PALLET,Y
="72581",CRDKOWLYN003,CROSS DOCK KOW LYNDALE            PALLET,Y
="72582",CRDKOWWD004,CROSS DOCK KOW WOODBURY           PALLET,Y
="72583",CRDKOWSHV005,CROSS DOCK KOW SHOREVIEW          PALLET,Y
="72584",CRDKOWWB006,CROSS DOCK KOW WHITE BEAR         PALLET,Y
="72585",CRDKOWEP007,CROSS DOCK KOW EDEN PRAIRIE       PALLET,Y
="72586",CRDKOWEXC008,CROSS DOCK KOW EXCELSIOR          PALLET,Y
="72587",CRDKOWHEN009,CROSS DOCK KOW HENNEPIN           PALLET,Y
="72588",CRDKOWEDI010,CROSS DOCK KOW EDINA              PALLET,Y
="72589",CRDKOWCHI011,CROSS DOCK KOW CHICAHO            PALLET,Y
="72590",ROONAMROOT,NAME ROOT                          35 LB,N
="72591",CRDHUGOPALLE,Hugos Cross Dock                  PALLET,Y
="72592",CARTRICOLBUN,TRI COLOR BUNCH CARROTS            24 CT,N
="72593",RADEASTREGG,EASTER EGG RADISHES                12 CT,N
="72594",SERCROSDOCK1,SER EGG BROWN LARGE FREE RANGE     24 LB,Y
="72595",SERCROSDOCK2,SER EGG ORG BROWN LARGE SOYFRE     24 LB,Y
="72596",SERCROSSCOC2,091 ORGANIC EGG                    24 CT,Y
="72597",TURCPTURMERI,Melissa's TURMERIC                6/6 OZ,N
="72599",CROSSDCKSCIS,CROSS DOCK - SCISSOR LIFT,Y
="72600",CRDNILSMOMEA,NILSSEN'S SMOKEHOUSE MEAT         PALLET,Y
="72601",CRDELDSMOMEA,ELDEN'S SMOKEHOUSE MEAT           PALLET,Y
="72616",SPRCPBRUSSSP,CP BRUSSEL SPROUT BAGS             20 LB,N
="72621",BRUCPSPROUTS,MLS PURPLE BRUSSEL SPROUTS       12/1 LB,N
="72626",ONICIPOLLINO,CIPOLLINI PEELED ONIONS             5 LB,Y
="73788",CUTF2SSHRDRM,F2S ROMAINE SHREDDED 1/8"           5 LB,Y
="73789",CUTF2SRDPEPR,F2S PEPPER RED DICED 1/4"           5 LB,N
="76004",MSIRAINCAR,BABY RAINBOW CARROTS               12 CT,N
="76811",MLSSPDLLA25,SAPODILLA                          25 LB,Y
="77000",CUTSCCANTCHK,SC CANTALOUPE CHUNKS               32 OZ,N
="77002",CUTSCHONYCHK,SC HONEYDEW CHUNKS                 32 OZ,N
="77004",CUTSCPINCHNK,PINEAPPLE CHUNKS                   32 OZ,N
="77006",CUTSCPINSPER,PINEAPPLE SPEARS                   40 OZ,N
="77008",CUTSCPINCORE,SC PINEAPPLE CORES                  2 CT,N
="77010",CUTSCWATMLCH,WATERMELON SPEARS                  48 OZ,N
="77012",CUTSC4BLENDS,SC 4 FRUIT BLEND CHUNKS (CHPG)     32 OZ,N
="77014",CUTSC4BLNDSP,SC 4 FRUIT BLEND SPEARS (CHPW)     32 OZ,N
="77015",CUTSCFRTTRY2,FRUIT TRAY 2/6#                     6 LB,N
="77016",CUTSCSTRKWBL,"SC STRAWBERRY, KIWI, BLUEBERRY     32 OZ",N
="77017",CUTSCMANGOSL,MANGO SLICES                       32 OZ,N
="77018",CUTSCPOMARIL,POMEGRANATE ARILS                  16 OZ,N
="77019",CUTSCCANTSPR,CANTALOUPE SPEARS                  24 OZ,N
="77020",CUTSCFRUITTR,FRUIT TRAY ROUND                    6 LB,N
="77021",CUTSCFRUITDP,CRAZY FRESH FRUIT DIP              16 OZ,N
="77022",CUTSCSIGNATR,SC SIGNATURE BOWL                   5 LB,N
="77023",CUTSCBWL3.5,DELUXE FRUIT BOWL                 3.5 LB,N
="77024",CUTSCWATQTR,SC WATERMELON HALVES             7.25 LB,N
="77025",CUTSCGRAND,GRAND FRUIT BOWL                  8.5 LB,N
="77026",CUTSCOTRCNGR,SC OTR CANTALOUPE/GRAPES           10 OZ,N
="77028",CUTSCOTRCNPN,SC OTR CANTALOUPE/PINEAPPLE        10 OZ,N
="77030",CUTSCCORNMIC,SC LOCAL MICROWAVEABLE CORN         6 CT,N
="77032",CUTSCCORN8CT,SC LOCAL SWEET CORN                 8 CT,N
="77040",CUTSCMSCHICK,SC MEAL SOLUTION CHICKEN            3 LB,N
="77042",CUTSCMSPORK,SC MEAL SOLUTION BBQ PORK         3.5 LB,N
="77044",CUTSCMSBRISK,SC MEAL SOLUTION BRISKET          3.5 LB,N
="77046",CUTSCMSVEGMD,SC SEASONED VEGETABLE MEDLEY       32 OZ,N
="77050",CUTSCSTRCNTC,SC STIR FRY CANTONESE W/CHICKN     40 OZ,N
="77051",CUTSCSTRFRYC,SC STIR FRY STARTER CANTONESE      24 OZ,N
="77052",CUTSCSTRTRYC,SC STIR FRY TERIKAYI W/CHICKEN     36 OZ,N
="77053",CUTSCSTRFRYT,SC STIR FRY STARTER TERIYAKI       20 OZ,N
="77054",CUTSCSTRSWTC,SC STIR FRY SWEET & SOUR W/CHI     36 OZ,N
="77055",CUTSCSTRFRYS,SC STIR FRY STARTER SWT/SOUR       20 OZ,N
="77056",CUTSCSTRSZEC,SC STIR FRY SZECHUAN W/CHICKEN     36 OZ,N
="77057",CUTSCSTRFRSZ,SC STIR FRY STARTER SZECHUAN       20 OZ,N
="77058",CUTSCSTRCNTB,SC STIR FRY CANTONESE W/BEEF       40 OZ,N
="77060",CUTSCSTRTRYB,SC STIR FRY TERIKAYI W/BEEF        36 OZ,N
="77062",CUTSCSTRSWTB,SC STIR FRY SWEET & SOUR W/BEF     36 OZ,N
="77064",CUTSCSTRSZEB,SC STIR FRY SZECHUAN W/BEEF        36 OZ,N
="77066",CUTSCFAJITAC,SC FAJITA STARTER W/CHICKEN        36 OZ,N
="77068",CUTSCFAJITAB,SC FAJITA STARTER W/BEEF           36 OZ,N
="77070",CUTSCSALPICO,SC PICO DE GALLO                   24 OZ,N
="77072",CUTSCSALMEXI,SC SALSA MEXICANA                  24 OZ,N
="77074",CUTSCSALMANG,SC MANGO SALSA                     24 OZ,N
="77076",CUTSCSALHABA,SC HABANERO SALSA                  24 OZ,N
="77078",CUTSCTACODIP,SC TACO DIP TRAY                    2 LB,N
="77080",CUTSC7LAYERD,SC 7 LAYER DIP TRAY                 2 LB,N
="77090",CUTSCVGBUTRN,SC BUTTERNUT SQUASH CUBES          32 OZ,N
="77092",CUTSCVGONION,SC YELLOW ONION DICED              16 OZ,N
="77094",CUTSCVGPOTRS,SC POT ROAST MIX                   32 OZ,N
="77096",CUTSCVGSOUPM,SC SOUP MIX                        32 OZ,N
="77098",CUTSCVGSTEWM,SC STEW MIX                        32 OZ,N
="77100",CUTSCVGMSKAB,SC KABOBS WITH MUSHROOMS            4 CT,N
="77102",CUTSCVGCRKAB,SC KABOBS WITH CORN                 4 CT,N
="77110",CUTSCSPKALE,SC KALE SOUP STARTER               20 OZ,N
="77112",CUTSCSPCORN,SC SWEET CORN SOUP STARTER         24 OZ,N
="77114",CUTSCSPVEGGI,SC VEGETABLE SOUP STARTER          20 OZ,N
="77116",CUTSCSPGING,SC GINGER SQUASH SOUP STARTER      20 OZ,N
="77118",CUTSCSPREDPE,SC SWEET RED PEPPER SOUP START     20 OZ,N
="77120",CUTSCSALFMCW,SC FAMILY CRAN/WALNUT SALAD        22 OZ,N
="77122",CUTSCSALFMCH,SC FAMILY CHEF SALAD               22 OZ,N
="77124",CUTSCSALFMCC,SC FAMILY CHICKEN CAESAR SALAD     22 OZ,N
="77126",CUTSCSALFMCB,SC FAMILY COBB SALAD               22 OZ,N
="77128",CUTSCSALCHCS,SC CHICKEN CAESAR SALAD             6 OZ,N
="77130",CUTSCSALCOBB,SC COBB SALAD                       6 OZ,N
="77132",CUTSCSALSANT,SC SANTA FE CHICKEN SALAD           7 OZ,N
="77134",CUTSCSALWEDG,SC WEDGE STYLE SALAD                6 OZ,N
="77136",CUTSCSALCHEF,SC CHEF SALAD                       7 OZ,N
="77140",CUTSCQEASPAR,SC QUICK & EASY ASPARAGUS          32 OZ,N
="77142",CUTSCQESQUAS,SC QUICK & EASY SQUASH BLEND       32 OZ,N
="77144",CUTSCQEBRUSS,SC QUICK & EASY BRUSSEL SPROUT     32 OZ,N
="77146",CUTSCQEGREEN,SC QUICK & EASY GREEN BEANS        32 OZ,N
="77148",CUTSCQEPOTAT,SC QUICK & EASY MEDLEY POTATO      32 OZ,N
="77150",CUTSCQEVEGBL,SC QUICK & EASY VEGGIE BLEND       32 OZ,N
="77152",CUTSCQEMEDIT,SC QUICK & EASY MEDITERRANEAN      32 OZ,N
="77154",CUTSCQEBUTTR,SC QUICK & EASY BUTTERNUT          32 OZ,N
="77160",CUTSCPARFSTR,SC STRAWBERRY PARFAIT               8 OZ,N
="77168",CUTSCPARFST4,SC STRAWBERRY PARFAIT             4/8 OZ,N
="77700",CUTPGGYROKIT,PG ETHNIC GYRO KIT                 33 OZ,N,SOYBEA,WHEAT,MILK
="77701",CUTPGCHXGYRO,PG ETHNIC CHICKEN GYRO KIT         33 OZ,N,SOYBEA,WHEAT,MILK
="77702",CUTPGEGGPY12,PAPA GEORGE SCRAMBLED EGG PATT  12/12 CT,Y,EGGS,WHEAT,MILK
="77703",CUTPGMSTGRYO,PG ETHNIC CHICKEN GYRO CASE      6/33 OZ,Y,SOYBEA,WHEAT,MILK
="77704",CUTPGMSTGRYP,PG ETHNIC GYRO CASE              6/33 OZ,Y,SOYBEA,WHEAT,MILK
="77750",CUTHMSWSSSLD,FB HAWAIIAN HAM & SWISS SLIDER   4.33 OZ,Y,EGGS,SOYBEA,MILK,WHEAT
="77751",CUTHMCHDCROS,FB HAM & CHEDDAR CROISSANT       5.75 OZ,Y,MILK,EGGS,WHEAT,SOYBEA
="77752",CUTTRKBCNRP,FB TURKEY RANCH CLUB WRAP         9.3 OZ,N,SOYBEA,WHEAT,MILK
="77753",CUTITLNSNDWC,FB ITALIAN HOAGIE                6.05 OZ,Y,MILK,EGGS,WHEAT,SOYBEA
="77754",CUTHMSWISSAN,FB HAM & SWISS HOAGIE            6.74 OZ,Y,MILK,WHEAT
="77755",CUTSRWBRYPRF,FB STRAWBERRY PARFAIT               6 OZ,Y,MILK,SOYBEA
="77756",CUTBLBPARF,FB BLUEBERRY PARFAIT                6 OZ,Y,MILK,SOYBEA
="77757",CUTTRPBRYPRF,FB TRIPLE BERRY PARFAIT             6 OZ,Y,MILK,SOYBEA
="77758",CUTRASPPRF,FB RASPBERRY PARFAIT                6 OZ,Y,MILK,SOYBEA
="77759",CUTWMLNCHK6,FB WATERMELON CHUNKS                6 OZ,Y
="77760",CUTTRKCHDSAN,FB TURKEY & CHEDDAR HOAGIE       6.87 OZ,Y,MILK,EGGS,WHEAT,SOYBEA
="77761",CUTCHXCAESR,FB CHICKEN CAESAR WRAP            9.7 OZ,N,WHEAT,FISH
="77762",CUTCHXCSRSNG,FB SINGLE WRAP CHICKEN CAESAR       6 OZ,Y,WHEAT,FISH,MILK,EGGS
="77763",CUTMXPRKWRP,FB MEXICAN STYLE PORK WRAP        9.9 OZ,Y,MILK,EGGS,WHEAT
="77764",CUTCHXALFRDO,FB CHICKEN PENNE ALFREDO           11 OZ,N,MILK,SOYBEA,WHEAT
="77765",CUTSPGMTBL,*SPAGHETTI & MEATBALLS             17 OZ,N,MILK,WHEAT,SOYBEA
="77766",CUTTORTALF,*CHEESE TORTELLINI                 11 OZ,N,MILK,EGGS,SOYBEA,WHEAT
="77767",CUTBFTIPMSHD,*BEEF & MASHED POTATOES W/GRAV     12 OZ,N,MILK,SOYBEA
="77768",CUTCHXSLDCRO,FB CHICKEN SALAD CROISSANT        6.3 OZ,Y,MILK,EGGS,WHEAT,SOYBEA
="77769",CUTEGGSLCRO,FB EGG SALAD CROISSANT            5.9 OZ,N,MILK,EGGS,WHEAT,SOYBEA
="77770",CUTGUACAUTH,FB AUTHENTIC GUACAMOLE             10 OZ,Y
="77771",CUTPARFSTCER,FB STRAWBERRY PARFAIT W/ FRUIT      6 OZ,Y,MILK,SOYBEA
="78000",DEMOSALSCRAN,DEMO KIT SALSA CRANBERRY            8 OZ,N
="78005",DEMOSALSPOM,DEMO KIT SALSA POMEGRANATE          8 OZ,N
="78010",DEMOPINECHNK,DEMO KIT PINEAPPLE CHUNKS          16 OZ,N
="78014",DEMOSALPICO,DEMO KIT PICO DE GALLO             14 OZ,N
="78015",DEMOSALBRUSH,DEMO KIT BRUSCHETTA TOPPING        14 OZ,N
="78016",DEMOSALMEX,DEMO KIT MEXICANNA                 14 OZ,N
="78017",DEMOSALBBEAN,DEMO KIT BLACK BEAN SALSA          14 OZ,N
="78018",DEMOSALBBENH,DEMO KIT BLACK BEAN SALSA HOT      14 OZ,N
="78019",DEMOSALPINEA,DEMO KIT PINEAPPLE SALSA           14 OZ,N
="78020",DEMOQEBEANS,DEMO KIT Q&E GREEN BEANS            5 LB,N
="79000",CUTLOCPEPGRN,"LOCAL" PEPPER GREEN DICED 1/4      5 LB,N
="79001",CUTLOCCUK30,F2S CUCUMBER SLICES           100/2.5 OZ,N
="79002",CUTLOCPEPGRS,"LOCAL" PEPPER GREEN SLICED1/4      5 LB,N
="79003",CUTLOCPEP30,"LOCAL" PEPPERS GREEN SLICED     30/2 OZ,N
="79004",CUTLOCPEPJL1,"LOCAL" JALAPENO DICED 1/4" NO      1 LB,N
="79005",CUTLOCCUKE,"LOCAL" CUCUMBER DICE 1/4"          5 LB,N
="79006",CUTLOCPEPJL5,"LOCAL" JALAPENO DICED 1/4" NO      5 LB,N
="79007",CUTLOCCUCSLC,"LOCAL" CUCUMBERS SLICED            5 LB,N
="79008",CUTLOCPEPRD3,"LOCAL" PEPPER RED SLICED        30/2 OZ,N
="79009",CUTLOCPEP1.5,F2S PEPPER GREEN SLICED        30/1.5 OZ,N
="79010",CUTLOCYLWSQS,"LOCAL" YELLOW SQUASH DICE 1/4      5 LB,N
="79011",CUTLOCZUKE5,"LOCAL" ZUCCHINI SHREDDED 1/8"      5 LB,N
="79012",CUTLOCZUKSL,"LOCAL" ZUCCHINI COINS              5 LB,N
="79013",CUTLOCZUKEDC,"LOCAL" ZUCCHINI DICED 1/4"         5 LB,N
="79015",CUTLOCSLAW10,"LOCAL" COLESLAW MIX              2/5 LB,N
="79016",CUTLOCTOMDCD,"LOCAL" TOMATO DICED 3/8"           5 LB,N
="79017",CUTLOCONIONY,"LOCAL" YELLOW ONION DICED 3/8      5 LB,N
="79018",CUTLOCSLAW5,"LOCAL" COLESLAW MIX                5 LB,N
="79019",CUTLOCPRTRCR,"LOCAL" PARS/TURN/CAR 3/4"          5 LB,N
="79020",CUTLOCSLAW20,"LOCAL" COLESLAW MIX              4/5 LB,N
="79021",CUTLOCONION5,"LOCAL" YELLOW ONION DICED 1/4      5 LB,N
="79022",CUTLOCCILANT,"LOCAL" CILANTRO CHOPPED            1 LB,N
="79024",CUTLOCRADDCD,"LOCAL" RADISH DICED 1/4"           5 LB,N
="79025",CUTLOCRADQTR,"LOCAL" RADISH QUARTERED            5 LB,N
="79026",CUTLOCRADSLC,"LOCAL" RADISH SLICED               5 LB,N
="79030",CUTLOCCORNTR,"LOCAL" CORN TRIMMED               24 CT,N
="79032",CUTLOCCRN1/2,CORN TRIMMED 1/2 EARS              48 CT,N
="79033",CUTLOCBRUSS5,"LOCAL" BRUSSEL SPROUTS TRIM        5 LB,N
="79035",CUTLOCBEETMT,"LOCAL" BEET MATCHSTICK 1"          5 LB,N
="79038",CUTSCHCORN1/,CORN HALF COBBS SCHOOL             48 CT,N
="79039",CUTSCHHSKCRN,LOCAL CORN COBBS SCHOOL             4 CT,N
="79040",CUTLOCCARBIT,"LOCAL" CARROT COINS                5 LB,N
="79042",CUTLOCCARJUL,"LOCAL" CARROT JULIENNE 1/4x2"      5 LB,N
="79043",CUTLOCCARMNC,"LOCAL" CARROT MINCED 1/8"          5 LB,N
="79044",CUTLOCCARSHR,"Local" Carrot Shredded             5 LB,N
